Station,Year,Month,Day,Night,DayLimit,NightLimit,Date,StationEncoded,DayExcess,NightExcess,MeanExcess,Price_per_SqFt,Price_in_Lakhs
BEN03,2013,10,-1.050536150169306,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2013-10-01,2,0.077633488859798,-0.0681169452418472,0.0047582718089753,0.02,110.67
BEN03,2013,11,-1.2290798505189742,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2013-11-01,2,-0.0227425410403024,-0.2519041748566424,-0.1373233579484724,0.02,95.46
BEN03,2013,12,-1.4076235508686423,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2013-12-01,2,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,100.53
BEN04,2013,1,0.3778134526280389,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2013-01-01,3,-0.1231185709404029,-0.34379778966404,-0.2334581803022214,0.01,27.15
BEN04,2013,2,0.3778134526280389,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2013-02-01,3,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,33.24
BEN04,2013,3,0.1992697522783708,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2013-03-01,3,-0.2234946008405034,-0.34379778966404,-0.2836461952522717,0.01,37.87
BEN04,2013,4,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2013-04-01,3,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,23.69
BEN04,2013,5,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2013-05-01,3,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,16.5
BEN04,2013,6,0.556357152977707,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2013-06-01,3,-0.0227425410403024,-0.2519041748566424,-0.1373233579484724,0.02,80.51
BEN04,2013,7,0.556357152977707,0.1047335712447624,0.3930548923616099,0.2308194076748567,2013-07-01,3,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,43.26
BEN04,2013,8,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2013-08-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,53.45
BEN04,2013,9,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2013-09-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,67.24
BEN04,2013,10,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2013-10-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,104.32
BEN04,2013,11,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2013-11-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,97.45
BEN04,2013,12,0.3778134526280389,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2013-12-01,3,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,78.23
BEN05,2013,1,-1.050536150169306,-1.636766508755362,1.5689304071672645,1.70875262995118,2013-01-01,4,-1.929887109142212,-2.4573509302341847,-2.193619019688198,0.0,15.96
BEN05,2013,2,-1.050536150169306,-1.636766508755362,1.5689304071672645,1.70875262995118,2013-02-01,4,-1.929887109142212,-2.4573509302341847,-2.193619019688198,0.0,10.59
BEN05,2013,3,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2013-03-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,11.31
BEN05,2013,4,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2013-04-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,32.58
BEN05,2013,5,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2013-05-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,39.94
BEN05,2013,6,-0.8719924498196379,-0.5918664607552874,1.5689304071672645,1.70875262995118,2013-06-01,4,-1.8295110792421112,-1.9059892413897992,-1.8677501603159552,0.01,21.25
BEN05,2013,7,-0.3363613487706335,-0.7660164687552998,1.5689304071672645,1.70875262995118,2013-07-01,4,-1.5283829895418095,-1.9978828561971969,-1.7631329228695032,0.01,27.47
BEN05,2013,8,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2013-08-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,29.03
BEN05,2013,9,-1.050536150169306,-0.4177164527552749,1.5689304071672645,1.70875262995118,2013-09-01,4,-1.929887109142212,-1.8140956265824013,-1.8719913678623064,0.01,37.81
BEN05,2013,10,-1.050536150169306,-0.5918664607552874,1.5689304071672645,1.70875262995118,2013-10-01,4,-1.929887109142212,-1.9059892413897992,-1.9179381752660052,0.01,45.39
BEN05,2013,11,-0.8719924498196379,-0.4177164527552749,1.5689304071672645,1.70875262995118,2013-11-01,4,-1.8295110792421112,-1.8140956265824013,-1.8218033529122564,0.01,24.85
BEN05,2013,12,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2013-12-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,34.64
BEN01,2014,1,0.556357152977707,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2014-01-01,0,0.9810177579607022,0.575138358409936,0.778078058185319,0.03,81.69
BEN01,2014,2,0.7349008533273752,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2014-02-01,0,1.0813937878608026,0.575138358409936,0.8282660731353693,0.03,115.56
BEN01,2014,3,0.7349008533273752,0.2788835792447749,-0.7828206224440443,-0.7544694071760254,2014-03-01,0,1.0813937878608026,0.8508192028321289,0.9661064953464658,0.03,144.65
BEN01,2014,4,0.7349008533273752,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2014-04-01,0,1.0813937878608026,0.6670319732173337,0.8742128805390681,0.03,139.83
BEN01,2014,5,0.556357152977707,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2014-05-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179,0.03,64.7
BEN01,2014,6,0.7349008533273752,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2014-06-01,0,1.0813937878608026,0.6670319732173337,0.8742128805390681,0.03,132.58
BEN01,2014,7,0.7349008533273752,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2014-07-01,0,1.0813937878608026,0.7589255880247312,0.9201596879427668,0.03,127.86
BEN01,2014,8,0.556357152977707,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2014-08-01,0,0.9810177579607022,0.7589255880247312,0.8699716729927167,0.03,20.78
BEN01,2014,9,0.556357152977707,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2014-09-01,0,0.9810177579607022,0.7589255880247312,0.8699716729927167,0.03,78.11
BEN01,2014,10,0.556357152977707,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2014-10-01,0,0.9810177579607022,0.6670319732173337,0.8240248655890179,0.03,139.38
BEN01,2014,11,0.556357152977707,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2014-11-01,0,0.9810177579607022,0.575138358409936,0.778078058185319,0.03,70.2
BEN01,2014,12,0.3778134526280389,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2014-12-01,0,0.8806417280606018,0.4832447436025384,0.6819432358315701,0.03,92.56
BEN02,2014,1,-0.5149050491203017,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-01-01,1,-0.6249987204409053,-0.2519041748566424,-0.4384514476487738,0.01,37.13
BEN02,2014,2,-0.6934487494699697,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-02-01,1,-0.7253747503410058,-0.2519041748566424,-0.4886394625988241,0.01,27.3
BEN02,2014,3,-0.5149050491203017,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-03-01,1,-0.6249987204409053,-0.2519041748566424,-0.4384514476487738,0.01,23.15
BEN02,2014,4,-0.6934487494699697,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-04-01,1,-0.7253747503410058,-0.34379778966404,-0.5345862700025229,0.01,23.5
BEN02,2014,5,-0.8719924498196379,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-05-01,1,-0.8257507802411064,-0.34379778966404,-0.5847742849525732,0.01,18.58
BEN02,2014,6,-0.6934487494699697,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-06-01,1,-0.7253747503410058,-0.2519041748566424,-0.4886394625988241,0.01,24.89
BEN02,2014,7,-0.5149050491203017,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-07-01,1,-0.6249987204409053,-0.34379778966404,-0.4843982550524727,0.01,59.55
BEN02,2014,8,-0.5149050491203017,-0.4177164527552749,0.3930548923616099,0.2308194076748567,2014-08-01,1,-0.6249987204409053,-0.4356914044714376,-0.5303450624561714,0.01,58.51
BEN02,2014,9,-0.5149050491203017,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-09-01,1,-0.6249987204409053,-0.34379778966404,-0.4843982550524727,0.01,26.6
BEN02,2014,10,-0.5149050491203017,0.1047335712447624,0.3930548923616099,0.2308194076748567,2014-10-01,1,-0.6249987204409053,-0.1600105600492448,-0.3925046402450751,0.01,33.58
BEN02,2014,11,-0.6934487494699697,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-11-01,1,-0.7253747503410058,-0.34379778966404,-0.5345862700025229,0.01,68.84
BEN02,2014,12,-0.6934487494699697,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-12-01,1,-0.7253747503410058,-0.2519041748566424,-0.4886394625988241,0.01,62.32
BEN03,2014,1,-1.2290798505189742,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2014-01-01,2,-0.0227425410403024,-0.2519041748566424,-0.1373233579484724,0.02,57.62
BEN03,2014,2,-1.4076235508686423,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2014-02-01,2,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,41.07
BEN03,2014,3,-1.5861672512183105,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2014-03-01,2,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,43.97
BEN03,2014,4,-1.7647109515679784,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2014-04-01,2,-0.3238706307406039,-0.2519041748566424,-0.2878874027986231,0.01,19.38
BEN03,2014,5,-1.4076235508686423,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2014-05-01,2,-0.1231185709404029,-0.0681169452418472,-0.095617758091125,0.02,83.35
BEN03,2014,6,-0.8719924498196379,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2014-06-01,2,0.1780095187598984,0.0237766695655503,0.1008930941627244,0.02,63.9
BEN03,2014,7,-0.8719924498196379,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2014-07-01,2,0.1780095187598984,0.0237766695655503,0.1008930941627244,0.02,57.82
BEN03,2014,8,-1.2290798505189742,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2014-08-01,2,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,93.28
BEN03,2014,9,-1.2290798505189742,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2014-09-01,2,-0.0227425410403024,0.0237766695655503,0.0005170642626239,0.02,71.59
BEN03,2014,10,-1.2290798505189742,-1.1143164847553246,-0.7828206224440443,-0.7544694071760254,2014-10-01,2,-0.0227425410403024,0.1156702843729479,0.0464638716663227,0.02,27.59
BEN03,2014,11,-1.4076235508686423,-1.636766508755362,-0.7828206224440443,-0.7544694071760254,2014-11-01,2,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,81.31
BEN03,2014,12,-1.5861672512183105,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2014-12-01,2,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,30.14
BEN04,2014,1,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-01-01,3,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,14.04
BEN04,2014,2,0.1992697522783708,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-02-01,3,-0.2234946008405034,-0.34379778966404,-0.2836461952522717,0.01,35.52
BEN04,2014,3,0.1992697522783708,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-03-01,3,-0.2234946008405034,-0.34379778966404,-0.2836461952522717,0.01,32.73
BEN04,2014,4,0.1992697522783708,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-04-01,3,-0.2234946008405034,-0.34379778966404,-0.2836461952522717,0.01,14.96
BEN04,2014,5,0.1992697522783708,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-05-01,3,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,20.25
BEN04,2014,6,0.3778134526280389,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-06-01,3,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,106.84
BEN04,2014,7,0.3778134526280389,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-07-01,3,-0.1231185709404029,-0.34379778966404,-0.2334581803022214,0.02,52.35
BEN04,2014,8,0.3778134526280389,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2014-08-01,3,-0.1231185709404029,-0.34379778966404,-0.2334581803022214,0.02,83.29
BEN04,2014,9,0.3778134526280389,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-09-01,3,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,49.67
BEN04,2014,10,0.3778134526280389,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-10-01,3,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,91.36
BEN04,2014,11,0.556357152977707,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-11-01,3,-0.0227425410403024,-0.2519041748566424,-0.1373233579484724,0.02,46.07
BEN04,2014,12,0.556357152977707,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2014-12-01,3,-0.0227425410403024,-0.2519041748566424,-0.1373233579484724,0.02,94.8
BEN05,2014,1,-1.050536150169306,-0.7660164687552998,1.5689304071672645,1.70875262995118,2014-01-01,4,-1.929887109142212,-1.9978828561971969,-1.963884982669704,0.0,12.61
BEN05,2014,2,-0.8719924498196379,-0.5918664607552874,1.5689304071672645,1.70875262995118,2014-02-01,4,-1.8295110792421112,-1.9059892413897992,-1.8677501603159552,0.01,24.58
BEN05,2014,3,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2014-03-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,59.49
BEN05,2014,4,-1.050536150169306,-0.9401664767553124,1.5689304071672645,1.70875262995118,2014-04-01,4,-1.929887109142212,-2.0897764710045945,-2.0098317900734037,0.0,21.76
BEN05,2014,5,-1.050536150169306,-0.9401664767553124,1.5689304071672645,1.70875262995118,2014-05-01,4,-1.929887109142212,-2.0897764710045945,-2.0098317900734037,0.0,11.87
BEN05,2014,6,-0.8719924498196379,-0.7660164687552998,1.5689304071672645,1.70875262995118,2014-06-01,4,-1.8295110792421112,-1.9978828561971969,-1.913696967719654,0.01,31.07
BEN05,2014,7,-0.8719924498196379,-0.4177164527552749,1.5689304071672645,1.70875262995118,2014-07-01,4,-1.8295110792421112,-1.8140956265824013,-1.8218033529122564,0.01,34.31
BEN05,2014,8,-0.8719924498196379,-0.5918664607552874,1.5689304071672645,1.70875262995118,2014-08-01,4,-1.8295110792421112,-1.9059892413897992,-1.8677501603159552,0.01,24.62
BEN05,2014,9,-0.6934487494699697,-0.4177164527552749,1.5689304071672645,1.70875262995118,2014-09-01,4,-1.7291350493420108,-1.8140956265824013,-1.7716153379622062,0.01,33.75
BEN05,2014,10,-0.6934487494699697,0.1047335712447624,1.5689304071672645,1.70875262995118,2014-10-01,4,-1.7291350493420108,-1.5384147821602088,-1.63377491575111,0.01,20.47
BEN05,2014,11,-0.6934487494699697,-0.0694164367552499,1.5689304071672645,1.70875262995118,2014-11-01,4,-1.7291350493420108,-1.6303083969676064,-1.6797217231548087,0.01,10.91
BEN05,2014,12,-0.6934487494699697,-0.0694164367552499,1.5689304071672645,1.70875262995118,2014-12-01,4,-1.7291350493420108,-1.6303083969676064,-1.6797217231548087,0.01,21.72
BEN01,2015,1,-0.6934487494699697,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2015-01-01,0,0.278385548659999,0.575138358409936,0.4267619535349675,0.02,55.7
BEN01,2015,2,-0.6934487494699697,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-02-01,0,0.278385548659999,0.4832447436025384,0.3808151461312687,0.02,45.43
BEN01,2015,3,-0.6934487494699697,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-03-01,0,0.278385548659999,0.4832447436025384,0.3808151461312687,0.02,87.48
BEN01,2015,4,-0.8719924498196379,-0.5918664607552874,-0.7828206224440443,-0.7544694071760254,2015-04-01,0,0.1780095187598984,0.3913511287951408,0.2846803237775197,0.02,52.03
BEN01,2015,5,-0.8719924498196379,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-05-01,0,0.1780095187598984,0.4832447436025384,0.3306271311812184,0.02,118.55
BEN01,2015,6,-0.8719924498196379,-0.2435664447552624,-0.7828206224440443,-0.7544694071760254,2015-06-01,0,0.1780095187598984,0.575138358409936,0.3765739385849172,0.02,64.48
BEN01,2015,7,-0.8719924498196379,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-07-01,0,0.1780095187598984,0.4832447436025384,0.3306271311812184,0.02,77.05
BEN01,2015,8,-0.6934487494699697,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2015-08-01,0,0.278385548659999,0.7589255880247312,0.518655568342365,0.03,142.82
BEN01,2015,9,-1.050536150169306,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-09-01,0,0.077633488859798,0.4832447436025384,0.2804391162311682,0.02,66.53
BEN01,2015,10,1.4490756547260475,2.542833683244937,-0.7828206224440443,-0.7544694071760254,2015-10-01,0,1.4828979074612048,2.045436195328298,1.7641670513947514,0.04,136.54
BEN01,2015,11,-0.6934487494699697,0.1047335712447624,-0.7828206224440443,-0.7544694071760254,2015-11-01,0,0.278385548659999,0.7589255880247312,0.518655568342365,0.03,38.25
BEN01,2015,12,-0.5149050491203017,0.6271835952447998,-0.7828206224440443,-0.7544694071760254,2015-12-01,0,0.3787615785600994,1.034606432446924,0.7066840055035117,0.03,126.73
BEN02,2015,1,0.556357152977707,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-01-01,1,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,69.57
BEN02,2015,2,0.7349008533273752,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-02-01,1,0.077633488859798,-0.0681169452418472,0.0047582718089753,0.02,80.83
BEN02,2015,3,0.7349008533273752,0.4530335872447874,0.3930548923616099,0.2308194076748567,2015-03-01,1,0.077633488859798,0.0237766695655503,0.0507050792126741,0.02,109.15
BEN02,2015,4,0.7349008533273752,0.6271835952447998,0.3930548923616099,0.2308194076748567,2015-04-01,1,0.077633488859798,0.1156702843729479,0.096651886616373,0.02,66.41
BEN02,2015,5,0.7349008533273752,0.4530335872447874,0.3930548923616099,0.2308194076748567,2015-05-01,1,0.077633488859798,0.0237766695655503,0.0507050792126741,0.02,59.49
BEN02,2015,6,0.7349008533273752,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-06-01,1,0.077633488859798,-0.0681169452418472,0.0047582718089753,0.02,30.33
BEN02,2015,7,0.7349008533273752,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-07-01,1,0.077633488859798,-0.0681169452418472,0.0047582718089753,0.02,97.54
BEN02,2015,8,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-08-01,1,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,33.03
BEN02,2015,9,0.556357152977707,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-09-01,1,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,51.2
BEN02,2015,10,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-10-01,1,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,100.64
BEN02,2015,11,0.7349008533273752,0.4530335872447874,0.3930548923616099,0.2308194076748567,2015-11-01,1,0.077633488859798,0.0237766695655503,0.0507050792126741,0.02,60.33
BEN02,2015,12,0.7349008533273752,0.4530335872447874,0.3930548923616099,0.2308194076748567,2015-12-01,1,0.077633488859798,0.0237766695655503,0.0507050792126741,0.02,48.65
BEN03,2015,1,-1.5861672512183105,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2015-01-01,2,-0.2234946008405034,0.0237766695655503,-0.0998589656374765,0.02,72.54
BEN03,2015,2,-1.050536150169306,0.8013336032448123,-0.7828206224440443,-0.7544694071760254,2015-02-01,2,0.077633488859798,1.1265000472543216,0.6020667680570598,0.03,110.22
BEN03,2015,3,-1.5861672512183105,-1.8109165167553745,-0.7828206224440443,-0.7544694071760254,2015-03-01,2,-0.2234946008405034,-0.2519041748566424,-0.2376993878485729,0.01,39.5
BEN03,2015,4,-0.8719924498196379,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2015-04-01,2,0.1780095187598984,-0.0681169452418472,0.0549462867590256,0.02,100.2
BEN03,2015,5,0.0207260519287027,-0.7660164687552998,-0.7828206224440443,-0.7544694071760254,2015-05-01,2,0.6798896682604009,0.2994575139877432,0.489673591124072,0.03,133.8
BEN03,2015,6,-0.5149050491203017,-0.4177164527552749,-0.7828206224440443,-0.7544694071760254,2015-06-01,2,0.3787615785600994,0.4832447436025384,0.431003161081319,0.02,58.95
BEN03,2015,7,-1.2290798505189742,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2015-07-01,2,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,81.32
BEN03,2015,8,-1.050536150169306,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2015-08-01,2,0.077633488859798,-0.0681169452418472,0.0047582718089753,0.02,66.74
BEN03,2015,9,-0.8719924498196379,-1.1143164847553246,-0.7828206224440443,-0.7544694071760254,2015-09-01,2,0.1780095187598984,0.1156702843729479,0.1468399015664232,0.02,42.96
BEN03,2015,10,-0.8719924498196379,-0.0694164367552499,-0.7828206224440443,-0.7544694071760254,2015-10-01,2,0.1780095187598984,0.6670319732173337,0.422520745988616,0.02,64.14
BEN03,2015,11,-0.5149050491203017,-1.288466492755337,-0.7828206224440443,-0.7544694071760254,2015-11-01,2,0.3787615785600994,0.0237766695655503,0.2012691240628249,0.02,45.75
BEN03,2015,12,-0.5149050491203017,-1.4626165007553495,-0.7828206224440443,-0.7544694071760254,2015-12-01,2,0.3787615785600994,-0.0681169452418472,0.1553223166591261,0.02,64.96
BEN04,2015,1,0.3778134526280389,-0.2435664447552624,0.3930548923616099,0.2308194076748567,2015-01-01,3,-0.1231185709404029,-0.34379778966404,-0.2334581803022214,0.01,23.28
BEN04,2015,2,0.3778134526280389,-0.0694164367552499,0.3930548923616099,0.2308194076748567,2015-02-01,3,-0.1231185709404029,-0.2519041748566424,-0.1875113728985226,0.02,82.55
BEN04,2015,3,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-03-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,34.37
BEN04,2015,4,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-04-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,34.78
BEN04,2015,5,0.3778134526280389,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-05-01,3,-0.1231185709404029,-0.1600105600492448,-0.1415645654948238,0.02,22.9
BEN04,2015,6,0.556357152977707,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-06-01,3,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,22.1
BEN04,2015,7,0.556357152977707,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-07-01,3,-0.0227425410403024,-0.0681169452418472,-0.0454297431410748,0.02,65.68
BEN04,2015,8,0.556357152977707,0.4530335872447874,0.3930548923616099,0.2308194076748567,2015-08-01,3,-0.0227425410403024,0.0237766695655503,0.0005170642626239,0.02,40.87
BEN04,2015,9,0.556357152977707,0.4530335872447874,0.3930548923616099,0.2308194076748567,2015-09-01,3,-0.0227425410403024,0.0237766695655503,0.0005170642626239,0.02,82.29
BEN04,2015,10,0.7349008533273752,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-10-01,3,0.077633488859798,-0.1600105600492448,-0.0411885355947234,0.02,84.26
BEN04,2015,11,0.7349008533273752,0.2788835792447749,0.3930548923616099,0.2308194076748567,2015-11-01,3,0.077633488859798,-0.0681169452418472,0.0047582718089753,0.02,102.06
BEN04,2015,12,0.556357152977707,0.1047335712447624,0.3930548923616099,0.2308194076748567,2015-12-01,3,-0.0227425410403024,-0.1600105600492448,-0.0913765505447736,0.02,83.15
BEN05,2015,1,-0.8719924498196379,-0.2435664447552624,1.5689304071672645,1.70875262995118,2015-01-01,4,-1.8295110792421112,-1.722202011775004,-1.7758565455085575,0.01,44.75
BEN05,2015,2,-0.6934487494699697,-0.2435664447552624,1.5689304071672645,1.70875262995118,2015-02-01,4,-1.7291350493420108,-1.722202011775004,-1.725668530558507,0.01,18.02
BEN05,2015,3,-0.5149050491203017,-0.0694164367552499,1.5689304071672645,1.70875262995118,2015-03-01,4,-1.6287590194419104,-1.6303083969676064,-1.6295337082047583,0.01,31.56
BEN05,2015,4,-0.5149050491203017,-0.0694164367552499,1.5689304071672645,1.70875262995118,2015-04-01,4,-1.6287590194419104,-1.6303083969676064,-1.6295337082047583,0.01,34.18
BEN05,2015,5,-0.6934487494699697,-0.0694164367552499,1.5689304071672645,1.70875262995118,2015-05-01,4,-1.7291350493420108,-1.6303083969676064,-1.6797217231548087,0.01,12.58
BEN05,2015,6,-0.5149050491203017,0.1047335712447624,1.5689304071672645,1.70875262995118,2015-06-01,4,-1.6287590194419104,-1.5384147821602088,-1.5835869008010597,0.01,63.02
BEN05,2015,7,-0.6934487494699697,-0.0694164367552499,1.5689304071672645,1.70875262995118,2015-07-01,4,-1.7291350493420108,-1.6303083969676064,-1.6797217231548087,0.01,31.38
BEN05,2015,8,-0.5149050491203017,0.1047335712447624,1.5689304071672645,1.70875262995118,2015-08-01,4,-1.6287590194419104,-1.5384147821602088,-1.5835869008010597,0.01,53.74
BEN05,2015,9,-0.5149050491203017,0.2788835792447749,1.5689304071672645,1.70875262995118,2015-09-01,4,-1.6287590194419104,-1.446521167352811,-1.5376400933973609,0.01,39.49
BEN05,2015,10,-0.5149050491203017,0.2788835792447749,1.5689304071672645,1.70875262995118,2015-10-01,4,-1.6287590194419104,-1.446521167352811,-1.5376400933973609,0.01,52.81
BEN05,2015,11,-1.050536150169306,-0.2435664447552624,1.5689304071672645,1.70875262995118,2015-11-01,4,-1.929887109142212,-1.722202011775004,-1.826044560458608,0.01,32.59
BEN05,2015,12,-1.050536150169306,-0.4177164527552749,1.5689304071672645,1.70875262995118,2015-12-01,4,-1.929887109142212,-1.8140956265824013,-1.8719913678623064,0.01,10.58
BEN06,2015,1,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2015-01-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,83.02
BEN06,2015,2,1.627619355075716,0.9754836112448249,0.3930548923616099,0.2308194076748567,2015-02-01,5,0.5795136383603005,0.2994575139877432,0.4394855761740218,0.02,62.91
